Date,Hub,Region,OrderCount,NumberOfPieces,TotalRevenue,Holiday_Indicator_Encoded,Festival_Name_Encoded,Season_Encoded,Year,Month,Day,DayOfWeek,WeekOfYear,IsWeekend,Quarter,OrderCount_lag_1,OrderCount_lag_7,OrderCount_lag_14,OrderCount_rolling_mean_7,OrderCount_rolling_std_7
16-10-2021,Chennai_Hub,South,130,-0.803548182,-0.946687131,0,2,0,2021,10,16,5,41,1,4,0.7762724976704964,-0.900892315,-0.780075502,0.7910928633682031,0.684500568594505
16-10-2021,Mumbai_Hub,West,123,-0.848979908,-0.658812632,0,2,0,2021,10,16,5,41,1,4,0.07209799124508509,-0.916081793,-1.088365253,0.39415902352532484,0.9557640741801919
16-10-2021,Delhi_Hub,North,123,-0.82374006,-0.644246184,0,2,0,2021,10,16,5,41,1,4,0.5229723155030823,-0.885702837,-0.911477691,0.6503473982446325,0.7609533354306546
16-10-2021,Hyderabad_Hub,South,127,-0.792442649,-0.749460952,0,2,0,2021,10,16,5,41,1,4,0.4419162572095098,-0.850260721,-1.047933811,0.5902538288660298,0.08964825116233355
16-10-2021,Bengaluru_Hub,South,119,-0.834845593,-0.947535977,0,2,0,2021,10,16,5,41,1,4,0.06196598395838853,-0.875576518,-0.795237293,0.8116511897345677,1.0113381308068863
16-10-2021,Kolkata_Hub,East,127,-0.806576964,-0.84688987,0,2,0,2021,10,16,5,41,1,4,-0.059618103,-0.814818606,-0.906423761,0.7136037870642149,0.9440717731011319
17-10-2021,Delhi_Hub,North,125,-0.798500212,-0.867665531,0,2,0,2021,10,17,6,41,1,4,-0.834716661,-0.840134402,-0.805345153,0.6661614954495283,0.733407058490568
17-10-2021,Bengaluru_Hub,South,117,-0.847970314,-0.920213598,0,2,0,2021,10,17,6,41,1,4,-0.854980675,-0.870513359,-0.830614805,0.8179768286165258,1.0003673720036936
17-10-2021,Chennai_Hub,South,147,-0.680377725,-0.702241779,0,2,0,2021,10,17,6,41,1,4,-0.799254635,-0.875576518,-0.800291223,0.8227210577779946,0.6251646563602131
17-10-2021,Mumbai_Hub,West,139,-0.795471431,-0.688825849,0,2,0,2021,10,17,6,41,1,4,-0.834716661,-0.870513359,-0.845776596,0.4194615790531577,0.9174622178744175
17-10-2021,Hyderabad_Hub,South,111,-0.914603512,-0.872851094,0,2,0,2021,10,17,6,41,1,4,-0.814452646,-0.840134402,-0.775021571,0.6013236969094568,0.06720088585543117
17-10-2021,Kolkata_Hub,East,144,-0.748020517,-0.418998405,0,2,0,2021,10,17,6,41,1,4,-0.814452646,-0.830008084,-0.744697989,0.7136037870642149,0.9440717731011319
18-10-2021,Bengaluru_Hub,South,625,1.4862107981209074,1.901791393466098,0,2,0,2021,10,18,0,42,0,4,-0.865112683,2.0559927481850293,2.44433206505881,0.8195582383370149,0.9976102345299757
18-10-2021,Hyderabad_Hub,South,577,1.429673539352404,1.7723910541389094,0,2,0,2021,10,18,0,42,0,4,-0.895508705,1.5547399721144535,1.3274134565209494,0.5839281899840711,0.10347717263208181
18-10-2021,Delhi_Hub,North,654,1.8627893252754026,0.8860830816932069,0,2,0,2021,10,18,0,42,0,4,-0.824584654,1.2408240921510627,1.9187233080998167,0.6709057246109972,0.7252682568507465
18-10-2021,Chennai_Hub,South,460,1.044008667038685,2.1091402906887993,0,2,0,2021,10,18,0,42,0,4,-0.713132573,1.6458768404909219,1.9237772384551917,0.8733261688336602,0.5310773715558416
18-10-2021,Kolkata_Hub,East,582,1.526594554384124,0.9512839397132269,0,2,0,2021,10,18,0,42,0,4,-0.728330584,1.8332137365981067,2.3129298758190617,0.7452319814740064,0.893644668846539
18-10-2021,Mumbai_Hub,West,739,2.335279273555037,1.7188174000013752,0,2,0,2021,10,18,0,42,0,4,-0.753660603,1.3268978011732828,1.595271765355821,0.45583400262441737,0.8643242594641327
19-10-2021,Kolkata_Hub,East,649,1.960719934213703,1.2681954580947976,0,2,0,2021,10,19,1,42,0,4,1.4905790113826043,2.1673822539784906,1.4284920636284482,0.6376961204807164,0.6788629517012117
19-10-2021,Chennai_Hub,South,606,1.6033236912842357,1.9704839959137626,0,2,0,2021,10,19,1,42,0,4,0.8725265668941138,1.8889084894948374,1.3728988297193239,0.6313704815987577,0.15782439849246138
19-10-2021,Delhi_Hub,North,476,0.7027659266145042,-0.39943621,0,2,0,2021,10,19,1,42,0,4,1.8553312737036807,2.2534559630007105,1.4992470886036973,0.8622563007902333,1.055997366298037
19-10-2021,Bengaluru_Hub,South,715,2.3090298319839464,2.8584920813376185,0,2,0,2021,10,19,1,42,0,4,1.7084171680465805,2.035740110768036,2.141096243736314,0.7104409676232358,0.7553493223161841
19-10-2021,Hyderabad_Hub,South,542,1.4357311027918864,0.8572465314012782,0,2,0,2021,10,19,1,42,0,4,1.465248993165863,1.2306977734425661,1.1656876851489515,0.5554628150152594,0.03802732160574745
19-10-2021,Mumbai_Hub,West,568,1.4862107981209074,-0.086418827,0,2,0,2021,10,19,1,42,0,4,2.2859415833882846,2.304087556543193,0.7158878835205824,0.7547204397969434,1.4787992584611578
20-10-2021,Chennai_Hub,South,325,0.27267892241124686,-0.181623701,0,2,0,2021,10,20,2,42,0,4,1.6121630988229632,0.025665847131485342,0.1447937533632149,0.5443929469718325,-0.081971536
20-10-2021,Hyderabad_Hub,South,261,-0.088755696,0.15594000130652086,0,2,0,2021,10,20,2,42,0,4,1.287938865648673,0.4459080735340892,0.3065195247352128,0.5728583219406443,0.07026006472338873
20-10-2021,Bengaluru_Hub,South,264,-0.095822853,0.7778419097845166,0,2,0,2021,10,20,2,42,0,4,2.164357495947926,0.19781326517592548,0.29641166402446295,0.7499762106354746,0.8584041705172788
20-10-2021,Mumbai_Hub,West,329,0.21412247582958271,0.5660323344772967,0,2,0,2021,10,20,2,42,0,4,1.4196549603757285,-0.15154473,0.15490161407396477,0.47797373871127113,0.893062092042492
20-10-2021,Delhi_Hub,North,274,-0.167504021,-0.494688538,0,2,0,2021,10,20,2,42,0,4,0.9535826251876863,-0.30850267,0.1144701712309653,0.45583400262441737,0.2399206445518093
20-10-2021,Kolkata_Hub,East,321,0.23027597833486937,0.4384042576109569,0,2,0,2021,10,20,2,42,0,4,1.8300012554869394,0.000350050360244146,0.12457803194171517,0.5317416692079158,0.38655986702787964
21-10-2021,Mumbai_Hub,West,302,-0.010007371,0.23595329339139337,0,2,0,2021,10,21,3,42,0,4,0.20888008961548873,-0.505965885,0.15490161407396477,0.5902538288660298,0.8579794044729299
21-10-2021,Bengaluru_Hub,South,348,0.24138151130725394,-0.064377886,0,2,0,2021,10,21,3,42,0,4,-0.120410147,-0.009776268,0.3368431068674624,0.6503473982446325,0.8990058002364071
21-10-2021,Hyderabad_Hub,South,308,0.02633800920562527,-0.3479055,0,2,0,2021,10,21,3,42,0,4,-0.135608158,-0.095849977,-0.138226347,0.3909962040843458,0.09197595859422661
21-10-2021,Delhi_Hub,North,310,0.1878730342584919,0.2415058982106697,0,2,0,2021,10,21,3,42,0,4,-0.069750111,0.0965500780909607,0.19533305691696426,0.5301602594874265,0.18579716704438362
21-10-2021,Chennai_Hub,South,254,-0.08976529,-0.105557325,0,2,0,2021,10,21,3,42,0,4,0.1886160750420956,-0.030028906,0.6602946496114582,0.5949980580274981,-0.097065819
21-10-2021,Kolkata_Hub,East,307,0.19090181597823314,-0.087508817,0,2,0,2021,10,21,3,42,0,4,0.16835206046870246,-0.014839428,0.36211275864433706,0.5839281899840711,0.3716988888539703
22-10-2021,Hyderabad_Hub,South,345,0.35849440447058223,0.11278105236241096,0,2,0,2021,10,22,4,42,0,4,0.1024940131051748,0.44084491417984095,0.12963196229709012,0.4526711831834383,0.070538016321035
22-10-2021,Mumbai_Hub,West,329,0.40594531807986184,0.03909996688970169,0,2,0,2021,10,22,4,42,0,4,0.07209799124508509,0.0712342813197195,0.23576449975996372,0.7705345370018392,0.7167010537141865
22-10-2021,Bengaluru_Hub,South,295,0.07076014109516358,0.6066612092798945,0,2,0,2021,10,22,4,42,0,4,0.3051341588391061,0.06110796261122302,0.10941624087559038,0.7483948009149853,0.8746111471083199
22-10-2021,Kolkata_Hub,East,259,-0.0715926,-0.077040847,0,2,0,2021,10,22,4,42,0,4,0.09742800946182652,-0.060407862,-0.456623959,0.6187192038348417,0.35808037960786876
22-10-2021,Chennai_Hub,South,313,0.20301694285719812,0.5593897398221268,0,2,0,2021,10,22,4,42,0,4,-0.171070184,0.7750134315602247,-0.178657789,0.5507185858537905,-0.065942127
22-10-2021,Delhi_Hub,North,309,0.0404723238977511,-0.469185391,0,2,0,2021,10,22,4,42,0,4,0.11262602039187136,0.5218554638478128,0.17511733549546452,0.5349044886488954,0.18462924322662372
23-10-2021,Chennai_Hub,South,135,-0.774269959,-0.57376195,0,2,0,2021,10,23,5,42,1,4,0.12782403132191622,-0.799629128,-0.90136983,0.34829814163112743,-0.163648253
23-10-2021,Delhi_Hub,North,139,-0.757106862,-0.849847999,0,2,0,2021,10,23,5,42,1,4,0.10756001674852307,-0.835071243,-0.886208039,0.40522889156875175,0.16159441681972378
23-10-2021,Bengaluru_Hub,South,130,-0.763164426,-0.817473218,0,2,0,2021,10,23,5,42,1,4,0.03663596574164712,-0.855323881,-0.876100178,0.7404877523125375,0.8779516057129912
23-10-2021,Mumbai_Hub,West,124,-0.787394679,-0.721704223,0,2,0,2021,10,23,5,42,1,4,0.20888008961548873,-0.835071243,-0.916531621,0.8132325994550569,0.7023268711647112
23-10-2021,Kolkata_Hub,East,111,-0.899459603,-0.585380922,0,2,0,2021,10,23,5,42,1,4,-0.145740165,-0.814818606,-0.815453014,0.5918352385865191,0.37517589790649936
23-10-2021,Hyderabad_Hub,South,117,-0.853018283,-1.005073979,0,2,0,2021,10,23,5,42,1,4,0.28993614790906125,-0.814818606,-0.850830527,0.40522889156875175,0.05571992836497766
24-10-2021,Hyderabad_Hub,South,116,-0.899459603,-0.896739836,0,2,0,2021,10,24,6,42,1,4,-0.865112683,-0.895829155,-0.840722666,0.389414794363856,0.0854504710252943
24-10-2021,Delhi_Hub,North,129,-0.80556737,-0.714507675,0,2,0,2021,10,24,6,42,1,4,-0.753660603,-0.824944924,-0.840722666,0.43053144709658453,0.11674123160133128
24-10-2021,Kolkata_Hub,East,98,-0.977198334,-0.669188599,0,2,0,2021,10,24,6,42,1,4,-0.895508705,-0.728744897,-0.830614805,0.5665326830586863,0.4221590440007205
24-10-2021,Chennai_Hub,South,114,-0.842922344,-0.906695012,0,2,0,2021,10,24,6,42,1,4,-0.773924617,-0.713555419,-0.876100178,0.35620519023357533,-0.178655888
24-10-2021,Bengaluru_Hub,South,133,-0.739943766,-0.807427008,0,2,0,2021,10,24,6,42,1,4,-0.799254635,-0.865450199,-0.871046248,0.7578832592379224,0.8483618873599418
24-10-2021,Mumbai_Hub,West,120,-0.84696072,-0.822765795,0,2,0,2021,10,24,6,42,1,4,-0.829650657,-0.754060693,-0.871046248,0.8148140091755467,0.6994326494578896
25-10-2021,Delhi_Hub,North,530,1.1126610526861533,0.4158839345155607,0,2,0,2021,10,25,0,43,0,4,-0.804320639,1.8534663740150996,1.2364427101242006,0.43685708597854256,0.10510740676190501
25-10-2021,Chennai_Hub,South,536,1.2974167375903694,1.567244895149651,0,2,0,2021,10,25,0,43,0,4,-0.880310694,0.8712134592909413,1.6407571385541955,0.3040186694574199,-0.081075182
25-10-2021,Kolkata_Hub,East,683,2.0909575481625766,1.249546511604452,0,2,0,2021,10,25,0,43,0,4,-0.961366752,1.4889189005092265,1.8277525617030679,0.4937878359161669,0.5499368319012343
25-10-2021,Bengaluru_Hub,South,472,1.0137208498412724,0.41682720426248215,0,2,0,2021,10,25,0,43,0,4,-0.784056624,1.7066347527419008,2.050125497339565,0.7831858147657552,0.8046315123507957
25-10-2021,Mumbai_Hub,West,565,1.296407143683789,1.57522007622347,0,2,0,2021,10,25,0,43,0,4,-0.849914672,2.2838349191262,1.3223595261655745,0.784767224486245,0.7523718647417424
25-10-2021,Hyderabad_Hub,South,564,1.5013547067196136,2.0704439567280724,0,2,0,2021,10,25,0,43,0,4,-0.870178686,1.4636031037379853,1.5497863921574466,0.39732184296630385,0.07002210073067586
26-10-2021,Hyderabad_Hub,South,620,1.7244749600738856,1.2007584503359254,0,2,0,2021,10,26,1,43,0,4,1.3993909458023353,1.2863925263392968,1.2263348494134507,0.3767635165999393,0.022165591418100674
26-10-2021,Chennai_Hub,South,627,1.4084720673142153,1.7839882360889985,0,2,0,2021,10,26,1,43,0,4,1.2575428437885834,1.6104347250111841,1.8833457956121922,0.4242058082146265,0.12094333302281249
26-10-2021,Mumbai_Hub,West,601,1.5548631837683755,0.177043967107386,0,2,0,2021,10,26,1,43,0,4,1.4044569494456836,1.418034669549751,2.2977680847529367,0.509601933121062,0.046158766269437566
26-10-2021,Kolkata_Hub,East,657,1.8506741983964377,2.17465105252711,0,2,0,2021,10,26,1,43,0,4,2.002245379360781,1.8281505772438584,2.1613119651578137,0.6535102176856116,0.907113142619098
26-10-2021,Delhi_Hub,North,566,1.4700572956156206,1.6635058633578341,0,2,0,2021,10,26,1,43,0,4,1.2271468219284936,0.9522240089589131,2.2472287811991873,0.24076228063783756,-0.43804276
26-10-2021,Bengaluru_Hub,South,585,1.6144292242566203,1.0759853623955864,0,2,0,2021,10,26,1,43,0,4,0.9333186106142932,2.1623190946242423,2.0299097759180653,0.5412301275308534,0.4213772725974055
27-10-2021,Hyderabad_Hub,South,339,0.14345090236895355,0.2490307502985354,0,2,0,2021,10,27,2,43,0,4,1.6830871498298392,-0.136355252,0.44297564433033604,0.500113474798125,0.30487303501417634
27-10-2021,Chennai_Hub,South,338,0.33931212024555435,0.47750056118716466,0,2,0,2021,10,27,2,43,0,4,1.7185491753332771,0.187686946467429,0.023499424834216492,0.4574154123449072,0.2076268692202812
27-10-2021,Kolkata_Hub,East,317,0.2807556736638902,0.8330067263390858,0,2,0,2021,10,27,2,43,0,4,1.8705292846337256,0.16743430905043605,-0.001770227,0.6661614954495283,0.9351494543620319
27-10-2021,Bengaluru_Hub,South,335,0.1454700901821144,0.7029042611735826,0,2,0,2021,10,27,2,43,0,4,1.5057770223126492,-0.121165774,0.19533305691696426,0.3356468638672114,-0.187202279
27-10-2021,Delhi_Hub,North,316,0.18080587691242897,-0.241485498,0,2,0,2021,10,27,2,43,0,4,1.4095229530890319,-0.070534181,-0.310059979,0.383089155481898,-0.129453608
27-10-2021,Mumbai_Hub,West,290,-0.028180062,-0.357616143,0,2,0,2021,10,27,2,43,0,4,1.5868330806062216,0.20793958388442196,-0.153388138,0.5617884538972174,0.1655108271129812
28-10-2021,Chennai_Hub,South,299,0.1212398364241844,0.31649245351792754,0,2,0,2021,10,28,3,43,0,4,0.2544741224056233,-0.171797368,-0.032093809,0.47797373871127113,0.2078885585535633
28-10-2021,Mumbai_Hub,West,451,0.8723777029200142,1.440998311398284,0,2,0,2021,10,28,3,43,0,4,0.011305947524905699,0.0712342813197195,-0.507163262,0.500113474798125,0.18011968219088506
28-10-2021,Delhi_Hub,North,324,0.095999988759674,0.1177487137246641,0,2,0,2021,10,28,3,43,0,4,0.14302204225196105,0.11173955615370541,0.09425444980946557,0.4495083637424593,-0.149717711
28-10-2021,Bengaluru_Hub,South,335,0.2454198869335756,0.107495255361694,0,2,0,2021,10,28,3,43,0,4,0.23927611147557842,0.30413961161513847,-0.011878088,0.44792695402196947,-0.214502647
28-10-2021,Kolkata_Hub,East,406,0.5836338456380151,-0.091815512,0,2,0,2021,10,28,3,43,0,4,0.14808804589530933,0.0965500780909607,-0.016932018,0.6598358565675703,0.9364617053378341
28-10-2021,Hyderabad_Hub,South,365,0.4150316632390856,0.6947784862130629,0,2,0,2021,10,28,3,43,0,4,0.2595401260489716,0.10161323744520893,-0.097794904,0.6234634329963106,0.26349293014396863
29-10-2021,Mumbai_Hub,West,276,-0.141254579,-0.205579266,0,2,0,2021,10,29,4,43,0,4,0.8269325341039793,0.20793958388442196,0.0689847980325909,0.7357435231510686,0.2489554417733493
29-10-2021,Delhi_Hub,North,277,-0.018084123,-0.228293279,0,2,0,2021,10,29,4,43,0,4,0.18355007139874732,0.10667639679945717,0.51878459966096,0.4716480998293131,-0.152488181
29-10-2021,Bengaluru_Hub,South,335,0.32820658727316976,0.5197636944065286,0,2,0,2021,10,29,4,43,0,4,0.23927611147557842,0.03579216583998182,0.05887693732184103,0.4273686276556055,-0.217500524
29-10-2021,Kolkata_Hub,East,297,0.0778272984412265,-0.057642805,0,2,0,2021,10,29,4,43,0,4,0.5989623701533066,-0.146481571,-0.062417391,0.816395418896036,0.9387228195202139
29-10-2021,Chennai_Hub,South,319,0.1707099378466248,-0.180621356,0,2,0,2021,10,29,4,43,0,4,0.05689998031504025,0.12692903421645013,0.7714811174297067,0.5491371761333014,0.17107670071040704
29-10-2021,Hyderabad_Hub,South,289,-0.058467879,0.32005150518110725,0,2,0,2021,10,29,4,43,0,4,0.39125622077602695,0.2889501335523938,0.4379217139749611,0.7136037870642149,0.2542358192488055
30-10-2021,Kolkata_Hub,East,133,-0.761145238,-0.686247836,0,2,0,2021,10,30,5,43,1,4,0.04676797302834368,-0.895829155,-0.815453014,0.8764889882746392,0.9011063088308329
30-10-2021,Hyderabad_Hub,South,139,-0.729847827,-0.494876418,0,2,0,2021,10,30,5,43,1,4,0.006239943881557417,-0.865450199,-0.815453014,0.6250448427167997,0.27846812306075003
30-10-2021,Chennai_Hub,South,100,-0.932776202,-0.812005353,0,2,0,2021,10,30,5,43,1,4,0.1582200531820059,-0.774313331,-0.800291223,0.5586256344562384,0.16920622111132588
30-10-2021,Bengaluru_Hub,South,110,-0.873210162,-0.658811179,0,2,0,2021,10,30,5,43,1,4,0.23927611147557842,-0.799629128,-0.855884457,0.49062501647518786,-0.226839297
30-10-2021,Delhi_Hub,North,98,-0.995371024,-0.955533433,0,2,0,2021,10,30,5,43,1,4,-0.0545521,-0.754060693,-0.835668736,0.4210429887736468,-0.134631265
30-10-2021,Mumbai_Hub,West,150,-0.688454477,-0.694289356,0,2,0,2021,10,30,5,43,1,4,-0.059618103,-0.830008084,-0.835668736,0.6519288079651224,0.2841399085259079
31-10-2021,Hyderabad_Hub,South,126,-0.820711278,-0.816510095,0,2,0,2021,10,31,6,43,1,4,-0.753660603,-0.870513359,-0.8963159,0.6598358565675703,0.211730851846712
31-10-2021,Delhi_Hub,North,132,-0.743982142,-0.435035927,0,2,0,2021,10,31,6,43,1,4,-0.961366752,-0.804692287,-0.825560875,0.35620519023357533,-0.004994271
31-10-2021,Mumbai_Hub,West,130,-0.747010923,-0.951346341,0,2,0,2021,10,31,6,43,1,4,-0.697934563,-0.850260721,-0.75480585,0.6930454606978509,0.20756245001794987
31-10-2021,Chennai_Hub,South,131,-0.801528994,-0.689714885,0,2,0,2021,10,31,6,43,1,4,-0.951234745,-0.880639677,-0.714374407,0.5032762942391039,0.27634549654927115
31-10-2021,Kolkata_Hub,East,132,-0.8005194,-0.301886236,0,2,0,2021,10,31,6,43,1,4,-0.784056624,-0.961650227,-0.729536198,0.9112800021254097,0.8380448695611223
31-10-2021,Bengaluru_Hub,South,122,-0.817682497,-0.935387263,0,2,0,2021,10,31,6,43,1,4,-0.900574708,-0.78443965,-0.865992318,0.4589968220653964,-0.158710261
01-11-2021,Delhi_Hub,North,703,2.1515331825574013,2.376526757783971,0,2,0,2021,11,1,0,44,0,4,-0.789122628,1.225634614088318,1.8479682831245676,0.36094941939504416,-0.013613673
01-11-2021,Mumbai_Hub,West,774,2.2484541975891212,2.513941984611698,0,2,0,2021,11,1,0,44,0,4,-0.799254635,1.4028451914870064,2.277552363331437,0.708859557902746,0.1755303123607153
01-11-2021,Chennai_Hub,South,691,2.1414372434915974,2.189953037779918,0,2,0,2021,11,1,0,44,0,4,-0.794188632,1.2560135702138076,0.8675057941818305,0.5301602594874265,0.22626065386960803
01-11-2021,Kolkata_Hub,East,785,2.3958549079498623,1.0571461155918218,0,2,0,2021,11,1,0,44,0,4,-0.789122628,2.0002979952882987,1.4840852975375725,0.9650479326220543,0.7339376307970483
01-11-2021,Hyderabad_Hub,South,754,2.3988836896696033,1.7861653104124886,0,2,0,2021,11,1,0,44,0,4,-0.81951865,1.397782032132758,1.4588156457606978,0.6756499537724654,0.17959970627891125
01-11-2021,Bengaluru_Hub,South,582,1.4125104429405368,0.9926372146910787,0,2,0,2021,11,1,0,44,0,4,-0.839782665,0.9319713715419201,1.7014043028186947,0.44160131514001144,-0.123632353
02-11-2021,Delhi_Hub,North,619,1.7709162797765847,2.1584130608981207,0,2,0,2021,11,2,1,44,0,4,2.1035654522277465,1.4079083508412547,0.9483686798678295,0.6345333010397375,0.65395579302174
02-11-2021,Bengaluru_Hub,South,663,1.9566815585873814,0.22274170623789744,0,2,0,2021,11,2,1,44,0,4,1.4905790113826043,1.504108378571971,2.1562580348024385,0.6155563843938626,0.1906344955396284
02-11-2021,Mumbai_Hub,West,700,2.183840187567975,2.3750910315007974,0,2,0,2021,11,2,1,44,0,4,2.4632517109054746,1.585118928239943,1.4133302725623234,1.0393741894850637,0.9732834336145205
02-11-2021,Kolkata_Hub,East,615,1.8213959751056055,1.7410520305142847,0,2,0,2021,11,2,1,44,0,4,2.5189777509823057,1.8686558520778445,1.822698631347693,1.126351724111989,1.143500336956116
02-11-2021,Chennai_Hub,South,664,1.6911583611567318,1.0809331705444802,0,2,0,2021,11,2,1,44,0,4,2.0427734085075673,1.7167610714503971,1.605379626066571,0.7752787661633074,0.7599785951446913
02-11-2021,Hyderabad_Hub,South,518,0.83805151009628,1.4195582936444597,0,2,0,2021,11,2,1,44,0,4,2.361931638038509,1.6813189559706596,1.281928083322575,0.9761178006654813,0.8974960140994779
03-11-2021,Mumbai_Hub,West,354,0.37767668869561016,-0.114303876,0,2,0,2021,11,3,2,44,0,4,2.088367441297702,0.010476369068740624,0.20544091762771413,1.1959337518135293,1.2561524734783842
03-11-2021,Hyderabad_Hub,South,314,0.1272973998636669,0.29746145372659594,0,2,0,2021,11,3,2,44,0,4,1.1663547782083141,0.25857117742690433,-0.138226347,0.8148140091755467,0.6539610764451678
03-11-2021,Chennai_Hub,South,306,0.1262878059570865,0.800832415079225,0,2,0,2021,11,3,2,44,0,4,1.9059913101371635,0.2535080180726561,0.1852251962062144,0.8337909258214214,0.8841257736845944
03-11-2021,Bengaluru_Hub,South,352,0.3706095313495472,0.5300408797805864,0,2,0,2021,11,3,2,44,0,4,1.9009253064938152,0.23831854000991137,-0.123064555,0.7389063425920477,0.48097084566223763
03-11-2021,Kolkata_Hub,East,262,-0.081688539,-0.000590965,0,2,0,2021,11,3,2,44,0,4,1.6577571316130977,0.1471816716334431,0.16500947478471464,1.0599325158514274,1.0283044431970585
03-11-2021,Delhi_Hub,North,339,0.19897856723087645,-0.366550573,0,2,0,2021,11,3,2,44,0,4,1.678021146186491,0.14211851227919484,-0.072525252,0.7183480162256837,0.8097006903517925
04-11-2021,Chennai_Hub,South,299,-0.063515848,-0.294693078,0,2,0,2021,11,4,3,44,0,4,0.09236200581847823,0.05604480325697478,-0.173603859,0.7831858147657552,0.8984982096369104
04-11-2021,Kolkata_Hub,East,360,0.3423409019652956,0.09611887988213709,0,2,0,2021,11,4,3,44,0,4,-0.130542154,0.5978028541615363,0.09425444980946557,0.9729549812245022,1.0832358688533092
04-11-2021,Mumbai_Hub,West,309,0.07277932890832442,-0.48864493,0,2,0,2021,11,4,3,44,0,4,0.3355301806991958,0.8256450251027071,0.0689847980325909,1.2971439739248611,1.2028716984181096
04-11-2021,Delhi_Hub,North,310,0.1454700901821144,-0.093316124,0,2,0,2021,11,4,3,44,0,4,0.2595401260489716,0.18262378711318075,0.10941624087559038,0.7547204397969434,0.8023969889524607
04-11-2021,Hyderabad_Hub,South,356,0.5079143026444839,0.4548761297778118,0,2,0,2021,11,4,3,44,0,4,0.1328900349652645,0.3902133206373586,0.0993083801648405,0.7752787661633074,0.6641611011290967
04-11-2021,Bengaluru_Hub,South,354,0.28378445538363145,0.056576605342420386,0,2,0,2021,11,4,3,44,0,4,0.32539817341249927,0.23831854000991137,0.3014655943798379,0.7657903078403703,0.47826371952874264
05-11-2021,Bengaluru_Hub,South,286,0.1343645572097298,0.20718259766085118,0,2,0,2021,11,5,4,44,0,4,0.3355301806991958,0.23831854000991137,0.03360728554496636,0.7958370925296719,0.47484802836182943
05-11-2021,Hyderabad_Hub,South,346,0.20604572457693937,0.23437326814282797,0,2,0,2021,11,5,4,44,0,4,0.3456621879858924,0.005413209714492385,0.2863038033137131,0.7610460786789015,0.6637975663881376
05-11-2021,Chennai_Hub,South,267,0.05763542030961818,-0.518648946,0,2,0,2021,11,5,4,44,0,4,0.05689998031504025,0.15730799034193957,0.12457803194171517,0.7831858147657552,0.8984982096369104
05-11-2021,Mumbai_Hub,West,287,-0.088755696,0.5817962701092445,0,2,0,2021,11,5,4,44,0,4,0.10756001674852307,-0.060407862,0.20544091762771413,1.0725837936153442,1.2253497053702689
05-11-2021,Delhi_Hub,North,251,-0.19577265,-0.510715892,0,2,0,2021,11,5,4,44,0,4,0.11262602039187136,-0.055344703,0.10436231052021544,0.7325807037100897,0.8086880823688948
05-11-2021,Kolkata_Hub,East,261,0.07479851672148526,-0.576694899,0,2,0,2021,11,5,4,44,0,4,0.3659262025592855,0.0459184845484783,-0.148334207,0.9002101340819828,1.0778814314650547
06-11-2021,Delhi_Hub,North,135,-0.772250771,-0.716289138,0,2,0,2021,11,6,5,44,1,4,-0.186268195,-0.961650227,-0.75480585,0.6914640509773611,0.8356677205982317
06-11-2021,Bengaluru_Hub,South,135,-0.763164426,-0.839644415,0,2,0,2021,11,6,5,44,1,4,-0.008958067,-0.900892315,-0.800291223,0.7183480162256837,0.5037992041985446
06-11-2021,Chennai_Hub,South,145,-0.75912605,-0.917559562,0,2,0,2021,11,6,5,44,1,4,-0.105212136,-0.951523908,-0.775021571,0.7009525093002987,0.9354285899866935
06-11-2021,Mumbai_Hub,West,136,-0.754078081,-0.806279396,0,2,0,2021,11,6,5,44,1,4,-0.003892063,-0.698365941,-0.830614805,1.0899793005407292,1.213176126462027
06-11-2021,Hyderabad_Hub,South,137,-0.741962954,-0.616825023,0,2,0,2021,11,6,5,44,1,4,0.29500215155240955,-0.754060693,-0.865992318,0.8511864327468064,0.6334358063723404
06-11-2021,Kolkata_Hub,East,130,-0.869171786,-0.986814349,0,2,0,2021,11,6,5,44,1,4,-0.135608158,-0.78443965,-0.8963159,0.8432793841443585,1.112467443004536
07-11-2021,Mumbai_Hub,West,129,-0.801528994,-0.671669283,0,2,0,2021,11,7,6,44,1,4,-0.768858614,-0.799629128,-0.850830527,1.0678395644538754,1.2491674739487026
07-11-2021,Hyderabad_Hub,South,133,-0.758116456,-0.218257238,0,2,0,2021,11,7,6,44,1,4,-0.76379261,-0.819881765,-0.871046248,0.8480236133058274,0.6390500341999997
07-11-2021,Chennai_Hub,South,164,-0.607686964,-0.730666254,0,2,0,2021,11,7,6,44,1,4,-0.723264581,-0.794565968,-0.881154109,0.7721159467223283,0.8143062680192666
07-11-2021,Bengaluru_Hub,South,112,-0.874219755,-0.899317364,0,2,0,2021,11,7,6,44,1,4,-0.773924617,-0.840134402,-0.785129432,0.7578832592379224,0.4283201462840215
07-11-2021,Delhi_Hub,North,144,-0.662205035,-0.524478527,0,2,0,2021,11,7,6,44,1,4,-0.773924617,-0.789502809,-0.805345153,0.7499762106354746,0.7316080503685143
07-11-2021,Kolkata_Hub,East,133,-0.80556737,-0.656826827,0,2,0,2021,11,7,6,44,1,4,-0.799254635,-0.789502809,-0.962016994,0.8385351549828897,1.1200724428587625
