Date,Hub,OrderCount
2021-11-01,Chennai_Hub,691
2021-11-01,Kolkata_Hub,785
2021-11-01,Hyderabad_Hub,754
2021-11-01,Bengaluru_Hub,582
2021-11-02,Delhi_Hub,619
2021-11-02,Bengaluru_Hub,663
2021-11-02,Mumbai_Hub,700
2021-11-02,Kolkata_Hub,615
2021-11-02,Chennai_Hub,664
2021-11-02,Hyderabad_Hub,518
2021-11-03,Mumbai_Hub,354
2021-11-03,Hyderabad_Hub,314
2021-11-03,Chennai_Hub,306
2021-11-03,Bengaluru_Hub,352
2021-11-03,Kolkata_Hub,262
2021-11-03,Delhi_Hub,339
2021-11-04,Chennai_Hub,299
2021-11-04,Kolkata_Hub,360
2021-11-04,Mumbai_Hub,309
2021-11-04,Delhi_Hub,310
2021-11-04,Hyderabad_Hub,356
2021-11-04,Bengaluru_Hub,354
2021-11-05,Bengaluru_Hub,286
2021-11-05,Hyderabad_Hub,346
2021-11-05,Chennai_Hub,267
2021-11-05,Mumbai_Hub,287
2021-11-05,Delhi_Hub,251
2021-11-05,Kolkata_Hub,261
2021-11-06,Delhi_Hub,135
2021-11-06,Bengaluru_Hub,135
2021-11-06,Chennai_Hub,145
2021-11-06,Mumbai_Hub,136
2021-11-06,Hyderabad_Hub,137
2021-11-06,Kolkata_Hub,130
2021-11-07,Mumbai_Hub,129
2021-11-07,Hyderabad_Hub,133
2021-11-07,Chennai_Hub,164
2021-11-07,Bengaluru_Hub,112
2021-11-07,Delhi_Hub,144
2021-11-07,Kolkata_Hub,133
2021-11-08,Mumbai_Hub,541
2021-11-08,Delhi_Hub,562
2021-11-08,Chennai_Hub,619
2021-11-08,Bengaluru_Hub,546
2021-11-08,Hyderabad_Hub,598
2021-11-08,Kolkata_Hub,604
2021-11-09,Kolkata_Hub,575
2021-11-09,Delhi_Hub,683
2021-11-09,Bengaluru_Hub,577
2021-11-09,Chennai_Hub,582
2021-11-09,Mumbai_Hub,692
2021-11-09,Hyderabad_Hub,682
2021-11-10,Hyderabad_Hub,307
2021-11-10,Chennai_Hub,363
2021-11-10,Bengaluru_Hub,331
2021-11-10,Mumbai_Hub,324
2021-11-10,Kolkata_Hub,346
2021-11-10,Delhi_Hub,301
2021-11-11,Bengaluru_Hub,254
2021-11-11,Chennai_Hub,309
2021-11-11,Delhi_Hub,276
2021-11-11,Kolkata_Hub,319
2021-11-11,Mumbai_Hub,253
2021-11-11,Hyderabad_Hub,358
2021-11-12,Hyderabad_Hub,357
2021-11-12,Chennai_Hub,333
2021-11-12,Bengaluru_Hub,349
2021-11-12,Mumbai_Hub,327
2021-11-12,Kolkata_Hub,319
2021-11-12,Delhi_Hub,314
2021-11-13,Hyderabad_Hub,94
2021-11-13,Delhi_Hub,111
2021-11-13,Mumbai_Hub,110
2021-11-13,Kolkata_Hub,93
2021-11-13,Chennai_Hub,87
2021-11-13,Bengaluru_Hub,82
2021-11-14,Chennai_Hub,124
2021-11-14,Bengaluru_Hub,139
2021-11-14,Hyderabad_Hub,122
2021-11-14,Mumbai_Hub,119
2021-11-14,Kolkata_Hub,119
2021-11-14,Delhi_Hub,127
2021-11-15,Chennai_Hub,511
2021-11-15,Hyderabad_Hub,627
2021-11-15,Mumbai_Hub,525
2021-11-15,Bengaluru_Hub,426
2021-11-15,Kolkata_Hub,534
2021-11-15,Delhi_Hub,739
2021-11-16,Delhi_Hub,539
2021-11-16,Kolkata_Hub,462
2021-11-16,Mumbai_Hub,566
2021-11-16,Hyderabad_Hub,582
2021-11-16,Chennai_Hub,734
2021-11-16,Bengaluru_Hub,686
2021-11-17,Hyderabad_Hub,318
2021-11-17,Kolkata_Hub,286
2021-11-17,Chennai_Hub,304
2021-11-17,Bengaluru_Hub,260
2021-11-17,Mumbai_Hub,308
2021-11-17,Delhi_Hub,246
2021-11-18,Chennai_Hub,308
2021-11-18,Mumbai_Hub,257
2021-11-18,Kolkata_Hub,321
2021-11-18,Hyderabad_Hub,290
2021-11-18,Delhi_Hub,315
2021-11-18,Bengaluru_Hub,271
2021-11-19,Chennai_Hub,370
2021-11-19,Bengaluru_Hub,422
2021-11-19,Hyderabad_Hub,280
2021-11-19,Mumbai_Hub,307
2021-11-19,Delhi_Hub,260
2021-11-19,Kolkata_Hub,243
2021-11-20,Chennai_Hub,152
2021-11-20,Kolkata_Hub,106
2021-11-20,Mumbai_Hub,120
2021-11-20,Delhi_Hub,120
2021-11-20,Hyderabad_Hub,102
2021-11-20,Bengaluru_Hub,117
2021-11-21,Mumbai_Hub,108
2021-11-21,Bengaluru_Hub,87
2021-11-21,Hyderabad_Hub,99
2021-11-21,Delhi_Hub,121
2021-11-21,Chennai_Hub,101
2021-11-21,Kolkata_Hub,107
2021-11-22,Kolkata_Hub,711
2021-11-22,Mumbai_Hub,573
2021-11-22,Bengaluru_Hub,756
2021-11-22,Delhi_Hub,730
2021-11-22,Hyderabad_Hub,866
2021-11-22,Chennai_Hub,784
2021-11-23,Mumbai_Hub,545
2021-11-23,Kolkata_Hub,748
2021-11-23,Bengaluru_Hub,690
2021-11-23,Chennai_Hub,618
2021-11-23,Hyderabad_Hub,613
2021-11-23,Delhi_Hub,665
2021-11-24,Bengaluru_Hub,303
2021-11-24,Delhi_Hub,270
2021-11-24,Mumbai_Hub,310
2021-11-24,Kolkata_Hub,313
2021-11-24,Hyderabad_Hub,254
2021-11-24,Chennai_Hub,383
2021-11-26,Mumbai_Hub,307
2021-11-26,Delhi_Hub,306
2021-11-26,Chennai_Hub,236
2021-11-26,Bengaluru_Hub,203
2021-11-26,Kolkata_Hub,305
2021-11-26,Hyderabad_Hub,261
2021-11-27,Bengaluru_Hub,135
2021-11-27,Kolkata_Hub,138
2021-11-27,Chennai_Hub,118
2021-11-27,Mumbai_Hub,138
2021-11-27,Hyderabad_Hub,151
2021-11-27,Delhi_Hub,117
2021-11-28,Mumbai_Hub,79
2021-11-28,Bengaluru_Hub,109
2021-11-28,Delhi_Hub,116
2021-11-28,Hyderabad_Hub,135
2021-11-28,Chennai_Hub,98
2021-11-28,Kolkata_Hub,131
2021-11-29,Kolkata_Hub,662
2021-11-29,Chennai_Hub,575
2021-11-29,Delhi_Hub,577
2021-11-29,Hyderabad_Hub,591
2021-11-29,Mumbai_Hub,565
2021-11-29,Bengaluru_Hub,718
2021-11-30,Mumbai_Hub,712
2021-11-30,Kolkata_Hub,571
2021-11-30,Hyderabad_Hub,621
2021-11-30,Bengaluru_Hub,509
2021-11-30,Delhi_Hub,646
2021-11-30,Chennai_Hub,580
2021-12-01,Bengaluru_Hub,263
2021-12-01,Mumbai_Hub,322
2021-12-01,Kolkata_Hub,316
2021-12-01,Chennai_Hub,333
2021-12-01,Hyderabad_Hub,288
2021-12-01,Delhi_Hub,407
2021-12-02,Kolkata_Hub,347
2021-12-02,Delhi_Hub,332
2021-12-02,Bengaluru_Hub,265
2021-12-02,Mumbai_Hub,324
2021-12-02,Chennai_Hub,362
2021-12-02,Hyderabad_Hub,248
2021-12-03,Hyderabad_Hub,333
2021-12-03,Mumbai_Hub,264
2021-12-03,Delhi_Hub,287
2021-12-03,Bengaluru_Hub,257
2021-12-03,Chennai_Hub,291
2021-12-03,Kolkata_Hub,219
2021-12-04,Mumbai_Hub,166
2021-12-04,Bengaluru_Hub,139
2021-12-04,Chennai_Hub,159
2021-12-04,Delhi_Hub,131
2021-12-04,Kolkata_Hub,163
2021-12-04,Hyderabad_Hub,125
2021-12-05,Bengaluru_Hub,115
2021-12-05,Mumbai_Hub,117
2021-12-05,Delhi_Hub,147
2021-12-05,Hyderabad_Hub,137
2021-12-05,Chennai_Hub,133
2021-12-05,Kolkata_Hub,140
2021-12-06,Delhi_Hub,623
2021-12-06,Bengaluru_Hub,636
2021-12-06,Kolkata_Hub,521
2021-12-06,Mumbai_Hub,598
2021-12-06,Hyderabad_Hub,640
2021-12-06,Chennai_Hub,553
2021-12-07,Hyderabad_Hub,549
2021-12-07,Delhi_Hub,735
2021-12-07,Chennai_Hub,668
2021-12-07,Kolkata_Hub,719
2021-12-07,Mumbai_Hub,560
2021-12-07,Bengaluru_Hub,514
2021-12-08,Hyderabad_Hub,336
2021-12-08,Bengaluru_Hub,318
2021-12-08,Delhi_Hub,340
2021-12-08,Chennai_Hub,305
2021-12-08,Mumbai_Hub,272
2021-12-08,Kolkata_Hub,268
2021-12-09,Bengaluru_Hub,393
2021-12-09,Mumbai_Hub,276
2021-12-09,Hyderabad_Hub,339
2021-12-09,Chennai_Hub,336
2021-12-09,Kolkata_Hub,303
2021-12-09,Delhi_Hub,246
2021-12-10,Hyderabad_Hub,321
2021-12-10,Chennai_Hub,237
2021-12-10,Kolkata_Hub,364
2021-12-10,Bengaluru_Hub,334
2021-12-10,Delhi_Hub,298
2021-12-10,Mumbai_Hub,359
2021-12-11,Chennai_Hub,101
2021-12-11,Mumbai_Hub,114
2021-12-11,Delhi_Hub,90
2021-12-11,Hyderabad_Hub,134
2021-12-11,Bengaluru_Hub,146
2021-12-11,Kolkata_Hub,132
2021-12-12,Delhi_Hub,149
2021-12-12,Hyderabad_Hub,114
2021-12-12,Mumbai_Hub,96
2021-12-12,Bengaluru_Hub,124
2021-12-12,Kolkata_Hub,139
2021-12-12,Chennai_Hub,133
2021-12-13,Delhi_Hub,654
2021-12-13,Kolkata_Hub,613
2021-12-13,Bengaluru_Hub,720
2021-12-13,Chennai_Hub,683
2021-12-13,Mumbai_Hub,776
2021-12-13,Hyderabad_Hub,679
2021-12-14,Kolkata_Hub,608
2021-12-14,Delhi_Hub,735
2021-12-14,Hyderabad_Hub,554
2021-12-14,Chennai_Hub,631
2021-12-14,Mumbai_Hub,687
2021-12-14,Bengaluru_Hub,580
2021-12-15,Mumbai_Hub,323
2021-12-15,Bengaluru_Hub,265
2021-12-15,Delhi_Hub,286
2021-12-15,Hyderabad_Hub,257
2021-12-15,Chennai_Hub,305
2021-12-15,Kolkata_Hub,355
2021-12-16,Hyderabad_Hub,296
2021-12-16,Chennai_Hub,365
2021-12-16,Mumbai_Hub,274
2021-12-16,Kolkata_Hub,317
2021-12-16,Delhi_Hub,294
2021-12-16,Bengaluru_Hub,258
2021-12-17,Delhi_Hub,304
2021-12-17,Hyderabad_Hub,371
2021-12-17,Mumbai_Hub,313
2021-12-17,Kolkata_Hub,351
2021-12-17,Bengaluru_Hub,349
2021-12-17,Chennai_Hub,256
2021-12-18,Delhi_Hub,130
2021-12-18,Chennai_Hub,154
2021-12-18,Mumbai_Hub,101
2021-12-18,Bengaluru_Hub,136
2021-12-18,Kolkata_Hub,151
2021-12-18,Hyderabad_Hub,97
2021-12-19,Bengaluru_Hub,114
2021-12-19,Kolkata_Hub,109
2021-12-19,Delhi_Hub,108
2021-12-19,Mumbai_Hub,118
2021-12-19,Hyderabad_Hub,103
2021-12-19,Chennai_Hub,116
2021-12-20,Mumbai_Hub,542
2021-12-20,Chennai_Hub,663
2021-12-20,Delhi_Hub,698
2021-12-20,Bengaluru_Hub,576
2021-12-20,Kolkata_Hub,739
2021-12-20,Hyderabad_Hub,627
2021-12-21,Delhi_Hub,649
2021-12-21,Chennai_Hub,709
2021-12-21,Mumbai_Hub,762
2021-12-21,Kolkata_Hub,778
2021-12-21,Bengaluru_Hub,614
2021-12-21,Hyderabad_Hub,701
2021-12-22,Chennai_Hub,346
2021-12-22,Kolkata_Hub,295
2021-12-22,Hyderabad_Hub,298
2021-12-22,Bengaluru_Hub,322
2021-12-22,Delhi_Hub,332
2021-12-22,Mumbai_Hub,338
2021-12-23,Hyderabad_Hub,336
2021-12-23,Mumbai_Hub,368
2021-12-23,Delhi_Hub,363
2021-12-23,Bengaluru_Hub,351
2021-12-23,Chennai_Hub,348
2021-12-23,Kolkata_Hub,444
2021-12-24,Delhi_Hub,354
2021-12-24,Mumbai_Hub,233
2021-12-24,Hyderabad_Hub,297
2021-12-24,Bengaluru_Hub,246
2021-12-24,Chennai_Hub,276
2021-12-24,Kolkata_Hub,323
2021-12-26,Kolkata_Hub,136
2021-12-26,Mumbai_Hub,125
2021-12-26,Bengaluru_Hub,97
2021-12-26,Hyderabad_Hub,137
2021-12-26,Delhi_Hub,137
2021-12-26,Chennai_Hub,86
2021-12-27,Kolkata_Hub,601
2021-12-27,Mumbai_Hub,722
2021-12-27,Chennai_Hub,714
2021-12-27,Bengaluru_Hub,772
2021-12-27,Delhi_Hub,744
2021-12-27,Hyderabad_Hub,560
2021-12-28,Hyderabad_Hub,914
2021-12-28,Chennai_Hub,638
2021-12-28,Kolkata_Hub,665
2021-12-28,Bengaluru_Hub,707
2021-12-28,Delhi_Hub,632
2021-12-28,Mumbai_Hub,830
2021-12-29,Kolkata_Hub,233
2021-12-29,Bengaluru_Hub,392
2021-12-29,Chennai_Hub,349
2021-12-29,Mumbai_Hub,281
2021-12-29,Hyderabad_Hub,262
2021-12-29,Delhi_Hub,266
2021-12-30,Mumbai_Hub,343
2021-12-30,Hyderabad_Hub,376
2021-12-30,Chennai_Hub,310
2021-12-30,Kolkata_Hub,275
2021-12-30,Bengaluru_Hub,279
2021-12-30,Delhi_Hub,302
2021-12-31,Hyderabad_Hub,331
2021-12-31,Mumbai_Hub,332
2021-12-31,Bengaluru_Hub,315
2021-12-31,Kolkata_Hub,344
2021-12-31,Chennai_Hub,417
2021-12-31,Delhi_Hub,327
2022-01-02,Mumbai_Hub,139
2022-01-02,Kolkata_Hub,147
2022-01-02,Chennai_Hub,152
2022-01-02,Bengaluru_Hub,134
2022-01-02,Hyderabad_Hub,155
2022-01-02,Delhi_Hub,139
2022-01-03,Hyderabad_Hub,517
2022-01-03,Chennai_Hub,712
2022-01-03,Delhi_Hub,550
2022-01-03,Kolkata_Hub,747
2022-01-03,Bengaluru_Hub,590
2022-01-03,Mumbai_Hub,757
2022-01-04,Bengaluru_Hub,632
2022-01-04,Kolkata_Hub,619
2022-01-04,Hyderabad_Hub,568
2022-01-04,Chennai_Hub,705
2022-01-04,Delhi_Hub,648
2022-01-04,Mumbai_Hub,647
2022-01-05,Hyderabad_Hub,346
2022-01-05,Mumbai_Hub,374
2022-01-05,Chennai_Hub,435
2022-01-05,Delhi_Hub,383
2022-01-05,Kolkata_Hub,432
2022-01-05,Bengaluru_Hub,391
2022-01-06,Chennai_Hub,365
2022-01-06,Hyderabad_Hub,303
2022-01-06,Mumbai_Hub,362
2022-01-06,Delhi_Hub,262
2022-01-06,Kolkata_Hub,309
2022-01-06,Bengaluru_Hub,387
2022-01-07,Chennai_Hub,365
2022-01-07,Bengaluru_Hub,379
2022-01-07,Mumbai_Hub,389
2022-01-07,Delhi_Hub,447
2022-01-07,Hyderabad_Hub,332
2022-01-07,Kolkata_Hub,353
2022-01-08,Mumbai_Hub,124
2022-01-08,Delhi_Hub,126
2022-01-08,Bengaluru_Hub,131
2022-01-08,Hyderabad_Hub,136
2022-01-08,Chennai_Hub,153
2022-01-08,Kolkata_Hub,108
2022-01-09,Chennai_Hub,99
2022-01-09,Kolkata_Hub,173
2022-01-09,Bengaluru_Hub,129
2022-01-09,Hyderabad_Hub,146
2022-01-09,Delhi_Hub,130
2022-01-09,Mumbai_Hub,179
2022-01-10,Kolkata_Hub,724
2022-01-10,Mumbai_Hub,579
2022-01-10,Delhi_Hub,611
2022-01-10,Hyderabad_Hub,733
2022-01-10,Bengaluru_Hub,820
2022-01-10,Chennai_Hub,692
2022-01-11,Delhi_Hub,809
2022-01-11,Chennai_Hub,558
2022-01-11,Hyderabad_Hub,702
2022-01-11,Kolkata_Hub,599
2022-01-11,Mumbai_Hub,717
2022-01-11,Bengaluru_Hub,676
2022-01-12,Bengaluru_Hub,284
2022-01-12,Kolkata_Hub,345
2022-01-12,Mumbai_Hub,335
2022-01-12,Chennai_Hub,296
2022-01-12,Delhi_Hub,413
2022-01-12,Hyderabad_Hub,333
2022-01-13,Mumbai_Hub,384
2022-01-13,Bengaluru_Hub,387
2022-01-13,Kolkata_Hub,318
2022-01-13,Delhi_Hub,367
2022-01-13,Hyderabad_Hub,343
2022-01-13,Chennai_Hub,338
2022-01-14,Hyderabad_Hub,296
2022-01-14,Chennai_Hub,319
2022-01-14,Bengaluru_Hub,332
2022-01-14,Kolkata_Hub,281
2022-01-14,Delhi_Hub,227
2022-01-14,Mumbai_Hub,302
2022-01-15,Kolkata_Hub,136
2022-01-15,Mumbai_Hub,130
2022-01-15,Chennai_Hub,168
2022-01-15,Bengaluru_Hub,94
2022-01-15,Delhi_Hub,122
2022-01-15,Hyderabad_Hub,129
2022-01-16,Bengaluru_Hub,133
2022-01-16,Hyderabad_Hub,131
2022-01-16,Mumbai_Hub,127
2022-01-16,Kolkata_Hub,100
2022-01-16,Chennai_Hub,117
2022-01-16,Delhi_Hub,114
2022-01-17,Hyderabad_Hub,750
2022-01-17,Kolkata_Hub,760
2022-01-17,Chennai_Hub,780
2022-01-17,Bengaluru_Hub,732
2022-01-17,Delhi_Hub,653
2022-01-17,Mumbai_Hub,662
2022-01-18,Hyderabad_Hub,670
2022-01-18,Chennai_Hub,744
2022-01-18,Bengaluru_Hub,783
2022-01-18,Mumbai_Hub,764
2022-01-18,Delhi_Hub,919
2022-01-18,Kolkata_Hub,701
2022-01-19,Bengaluru_Hub,371
2022-01-19,Mumbai_Hub,327
2022-01-19,Delhi_Hub,297
2022-01-19,Chennai_Hub,375
2022-01-19,Kolkata_Hub,384
2022-01-19,Hyderabad_Hub,353
2022-01-20,Chennai_Hub,387
2022-01-20,Kolkata_Hub,402
2022-01-20,Hyderabad_Hub,290
2022-01-20,Bengaluru_Hub,310
2022-01-20,Delhi_Hub,265
2022-01-20,Mumbai_Hub,292
2022-01-21,Bengaluru_Hub,315
2022-01-21,Hyderabad_Hub,347
2022-01-21,Chennai_Hub,339
2022-01-21,Kolkata_Hub,361
2022-01-21,Mumbai_Hub,452
2022-01-21,Delhi_Hub,341
2022-01-22,Delhi_Hub,114
2022-01-22,Chennai_Hub,160
2022-01-22,Bengaluru_Hub,141
2022-01-22,Mumbai_Hub,126
2022-01-22,Hyderabad_Hub,96
2022-01-22,Kolkata_Hub,127
2022-01-23,Bengaluru_Hub,112
2022-01-23,Hyderabad_Hub,148
2022-01-23,Mumbai_Hub,141
2022-01-23,Chennai_Hub,86
2022-01-23,Delhi_Hub,106
2022-01-23,Kolkata_Hub,124
2022-01-24,Hyderabad_Hub,724
2022-01-24,Bengaluru_Hub,608
2022-01-24,Chennai_Hub,815
2022-01-24,Delhi_Hub,746
2022-01-24,Mumbai_Hub,576
2022-01-24,Kolkata_Hub,776
2022-01-25,Bengaluru_Hub,776
2022-01-25,Chennai_Hub,670
2022-01-25,Hyderabad_Hub,825
2022-01-25,Mumbai_Hub,555
2022-01-25,Delhi_Hub,710
2022-01-25,Kolkata_Hub,654
2022-01-26,Chennai_Hub,386
2022-01-26,Delhi_Hub,370
2022-01-26,Mumbai_Hub,351
2022-01-26,Hyderabad_Hub,393
2022-01-26,Bengaluru_Hub,331
2022-01-26,Kolkata_Hub,335
2022-01-27,Delhi_Hub,356
2022-01-27,Kolkata_Hub,391
2022-01-27,Mumbai_Hub,444
2022-01-27,Bengaluru_Hub,298
2022-01-27,Chennai_Hub,281
2022-01-27,Hyderabad_Hub,377
2022-01-28,Delhi_Hub,310
2022-01-28,Chennai_Hub,346
2022-01-28,Kolkata_Hub,320
2022-01-28,Hyderabad_Hub,282
2022-01-28,Bengaluru_Hub,315
2022-01-28,Mumbai_Hub,299
2022-01-29,Mumbai_Hub,112
2022-01-29,Hyderabad_Hub,108
2022-01-29,Delhi_Hub,124
2022-01-29,Bengaluru_Hub,135
2022-01-29,Chennai_Hub,127
2022-01-29,Kolkata_Hub,139
2022-01-30,Kolkata_Hub,139
2022-01-30,Delhi_Hub,150
2022-01-30,Hyderabad_Hub,150
2022-01-30,Bengaluru_Hub,145
2022-01-30,Mumbai_Hub,164
2022-01-30,Chennai_Hub,152
2022-01-31,Delhi_Hub,713
2022-01-31,Kolkata_Hub,771
2022-01-31,Bengaluru_Hub,832
2022-01-31,Mumbai_Hub,940
2022-01-31,Chennai_Hub,598
2022-01-31,Hyderabad_Hub,938
2022-02-01,Mumbai_Hub,664
2022-02-01,Bengaluru_Hub,737
2022-02-01,Delhi_Hub,753
2022-02-01,Chennai_Hub,629
2022-02-01,Hyderabad_Hub,696
2022-02-01,Kolkata_Hub,802
2022-02-02,Delhi_Hub,340
2022-02-02,Mumbai_Hub,318
2022-02-02,Chennai_Hub,288
2022-02-02,Hyderabad_Hub,328
2022-02-02,Kolkata_Hub,284
2022-02-02,Bengaluru_Hub,340
2022-02-03,Delhi_Hub,413
2022-02-03,Mumbai_Hub,358
2022-02-03,Chennai_Hub,427
2022-02-03,Bengaluru_Hub,289
2022-02-03,Hyderabad_Hub,350
2022-02-03,Kolkata_Hub,395
2022-02-04,Kolkata_Hub,419
2022-02-04,Mumbai_Hub,379
2022-02-04,Chennai_Hub,338
2022-02-04,Hyderabad_Hub,365
2022-02-04,Bengaluru_Hub,321
2022-02-04,Delhi_Hub,415
2022-02-05,Mumbai_Hub,151
2022-02-05,Bengaluru_Hub,111
2022-02-05,Hyderabad_Hub,88
2022-02-05,Kolkata_Hub,130
2022-02-05,Chennai_Hub,127
2022-02-05,Delhi_Hub,135
2022-02-06,Delhi_Hub,158
2022-02-06,Mumbai_Hub,113
2022-02-06,Bengaluru_Hub,125
2022-02-06,Chennai_Hub,151
2022-02-06,Hyderabad_Hub,164
2022-02-06,Kolkata_Hub,156
2022-02-07,Chennai_Hub,639
2022-02-07,Delhi_Hub,643
2022-02-07,Mumbai_Hub,767
2022-02-07,Kolkata_Hub,780
2022-02-07,Hyderabad_Hub,627
2022-02-07,Bengaluru_Hub,865
2022-02-08,Bengaluru_Hub,830
2022-02-08,Delhi_Hub,688
2022-02-08,Mumbai_Hub,771
2022-02-08,Kolkata_Hub,691
2022-02-08,Chennai_Hub,774
2022-02-08,Hyderabad_Hub,848
2022-02-09,Bengaluru_Hub,219
2022-02-09,Mumbai_Hub,358
2022-02-09,Kolkata_Hub,225
2022-02-09,Hyderabad_Hub,300
2022-02-09,Chennai_Hub,312
2022-02-09,Delhi_Hub,334
2022-02-10,Bengaluru_Hub,302
2022-02-10,Hyderabad_Hub,344
2022-02-10,Chennai_Hub,354
2022-02-10,Delhi_Hub,361
2022-02-10,Mumbai_Hub,281
2022-02-10,Kolkata_Hub,352
2022-02-11,Hyderabad_Hub,330
2022-02-11,Bengaluru_Hub,252
2022-02-11,Kolkata_Hub,360
2022-02-11,Chennai_Hub,289
2022-02-11,Mumbai_Hub,273
2022-02-11,Delhi_Hub,324
2022-02-12,Bengaluru_Hub,125
2022-02-12,Chennai_Hub,160
2022-02-12,Mumbai_Hub,145
2022-02-12,Kolkata_Hub,142
2022-02-12,Delhi_Hub,151
2022-02-12,Hyderabad_Hub,162
2022-02-13,Kolkata_Hub,119
2022-02-13,Mumbai_Hub,159
2022-02-13,Chennai_Hub,97
2022-02-13,Bengaluru_Hub,118
2022-02-13,Delhi_Hub,120
2022-02-13,Hyderabad_Hub,145
2022-02-14,Delhi_Hub,625
2022-02-14,Mumbai_Hub,593
2022-02-14,Chennai_Hub,720
2022-02-14,Kolkata_Hub,736
2022-02-14,Hyderabad_Hub,679
2022-02-14,Bengaluru_Hub,767
2022-02-15,Mumbai_Hub,763
2022-02-15,Hyderabad_Hub,669
2022-02-15,Delhi_Hub,720
2022-02-15,Chennai_Hub,824
2022-02-15,Kolkata_Hub,716
2022-02-15,Bengaluru_Hub,672
2022-02-16,Bengaluru_Hub,275
2022-02-16,Delhi_Hub,394
2022-02-16,Hyderabad_Hub,344
2022-02-16,Kolkata_Hub,375
2022-02-16,Mumbai_Hub,305
2022-02-16,Chennai_Hub,347
2022-02-17,Mumbai_Hub,340
2022-02-17,Chennai_Hub,393
2022-02-17,Delhi_Hub,366
2022-02-17,Hyderabad_Hub,385
2022-02-17,Bengaluru_Hub,341
2022-02-17,Kolkata_Hub,358
2022-02-18,Chennai_Hub,341
2022-02-18,Mumbai_Hub,354
2022-02-18,Hyderabad_Hub,384
2022-02-18,Bengaluru_Hub,401
2022-02-18,Delhi_Hub,301
2022-02-18,Kolkata_Hub,430
2022-02-19,Mumbai_Hub,154
2022-02-19,Chennai_Hub,178
2022-02-19,Bengaluru_Hub,155
2022-02-19,Hyderabad_Hub,144
2022-02-19,Delhi_Hub,126
2022-02-19,Kolkata_Hub,165
2022-02-20,Bengaluru_Hub,89
2022-02-20,Hyderabad_Hub,134
2022-02-20,Mumbai_Hub,128
2022-02-20,Chennai_Hub,151
2022-02-20,Delhi_Hub,105
2022-02-20,Kolkata_Hub,141
2022-02-21,Mumbai_Hub,754
2022-02-21,Chennai_Hub,727
2022-02-21,Bengaluru_Hub,799
2022-02-21,Kolkata_Hub,583
2022-02-21,Delhi_Hub,722
2022-02-21,Hyderabad_Hub,731
2022-02-22,Delhi_Hub,716
2022-02-22,Chennai_Hub,861
2022-02-22,Bengaluru_Hub,745
2022-02-22,Kolkata_Hub,700
2022-02-22,Mumbai_Hub,566
2022-02-22,Hyderabad_Hub,679
2022-02-23,Hyderabad_Hub,281
2022-02-23,Bengaluru_Hub,331
2022-02-23,Chennai_Hub,293
2022-02-23,Mumbai_Hub,278
2022-02-23,Delhi_Hub,373
2022-02-23,Kolkata_Hub,299
2022-02-24,Chennai_Hub,301
2022-02-24,Hyderabad_Hub,359
2022-02-24,Delhi_Hub,366
2022-02-24,Kolkata_Hub,392
2022-02-24,Mumbai_Hub,359
2022-02-24,Bengaluru_Hub,321
2022-02-25,Hyderabad_Hub,326
2022-02-25,Bengaluru_Hub,379
2022-02-25,Kolkata_Hub,304
2022-02-25,Delhi_Hub,321
2022-02-25,Mumbai_Hub,447
2022-02-25,Chennai_Hub,363
2022-02-26,Kolkata_Hub,134
2022-02-26,Mumbai_Hub,160
2022-02-26,Chennai_Hub,118
2022-02-26,Hyderabad_Hub,106
2022-02-26,Bengaluru_Hub,115
2022-02-26,Delhi_Hub,110
2022-02-27,Kolkata_Hub,123
2022-02-27,Bengaluru_Hub,114
2022-02-27,Delhi_Hub,117
2022-02-27,Mumbai_Hub,108
2022-02-27,Hyderabad_Hub,125
2022-02-27,Chennai_Hub,103
2022-02-28,Delhi_Hub,669
2022-02-28,Mumbai_Hub,609
2022-02-28,Chennai_Hub,533
2022-02-28,Kolkata_Hub,732
2022-02-28,Hyderabad_Hub,709
2022-02-28,Bengaluru_Hub,718
2022-03-01,Chennai_Hub,444
2022-03-01,Kolkata_Hub,370
2022-03-01,Delhi_Hub,363
2022-03-01,Bengaluru_Hub,362
2022-03-01,Hyderabad_Hub,526
2022-03-01,Mumbai_Hub,478
2022-03-02,Bengaluru_Hub,194
2022-03-02,Chennai_Hub,178
2022-03-02,Delhi_Hub,214
2022-03-02,Hyderabad_Hub,186
2022-03-02,Kolkata_Hub,283
2022-03-02,Mumbai_Hub,221
2022-03-03,Chennai_Hub,247
2022-03-03,Kolkata_Hub,215
2022-03-03,Hyderabad_Hub,175
2022-03-03,Bengaluru_Hub,242
2022-03-03,Delhi_Hub,231
2022-03-03,Mumbai_Hub,199
2022-03-04,Chennai_Hub,225
2022-03-04,Delhi_Hub,211
2022-03-04,Mumbai_Hub,270
2022-03-04,Hyderabad_Hub,211
2022-03-04,Kolkata_Hub,254
2022-03-04,Bengaluru_Hub,244
2022-03-05,Hyderabad_Hub,73
2022-03-05,Mumbai_Hub,87
2022-03-05,Kolkata_Hub,85
2022-03-05,Chennai_Hub,92
2022-03-05,Bengaluru_Hub,77
2022-03-05,Delhi_Hub,91
2022-03-06,Mumbai_Hub,97
2022-03-06,Bengaluru_Hub,84
2022-03-06,Delhi_Hub,97
2022-03-06,Chennai_Hub,99
2022-03-06,Hyderabad_Hub,109
2022-03-06,Kolkata_Hub,79
